Feature Combination,Number of Features,n_estimators,R2 Validation,MSE Validation,MAE Validation,Validation R2 CI Lower,Validation R2 CI Upper,Validation MSE CI Lower,Validation MSE CI Upper,Validation MAE CI Lower,Validation MAE CI Upper,Train R2,Train MSE,Train MAE,Train R2 CI Lower,Train R2 CI Upper,Train MSE CI Lower,Train MSE CI Upper,Train MAE CI Lower,Train MAE CI Upper
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyanate (mmol NCO)', 'tin(II) octoate', 'Sratio(%)']",6,50,0.3303492540258525,479.889866458307,16.215847461279633,0.2206327600645252,0.44006574798717984,376.48768206093973,583.2920508556742,14.636243646759047,17.795451275800218,0.3909990675524565,446.26081497821315,16.090265401263885,0.33493488659598786,0.44706324850892515,405.5026735278035,487.0189564286228,15.215231079880327,16.96529972264744
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyanate (mmol NCO)', 'tin(II) octoate', 'Sratio(%)']",6,100,0.32867668844943554,480.43879356134977,16.07445471045173,0.20935320765276738,0.4480001692461037,372.4681858223503,588.4094013003493,14.488219929810015,17.660689491093443,0.40104991742849494,438.9291480263967,15.957516952790272,0.35213040679635016,0.4499694280606397,403.09182137657496,474.7664746762185,15.205040262625559,16.709993642954984
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyanate (mmol NCO)', 'tin(II) octoate', 'Sratio(%)']",6,200,0.32131581805624,485.37988903054503,16.198661346304704,0.2020272785516753,0.4406043575608047,376.66411249304565,594.0956655680444,14.686969313361175,17.710353379248232,0.3875899049242023,448.68758846816837,16.168144296790942,0.32997447979017575,0.4452053300582289,407.30500569488856,490.0701712414482,15.280316396208214,17.05597219737367
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyanate (mmol NCO)', 'tin(II) octoate', 'Sratio(%)']",6,300,0.3358487705605377,476.4848201746016,16.105477747223755,0.21735379339291755,0.45434374772815783,365.46059618065726,587.509044168546,14.52646457213702,17.68449092231049,0.38402947278716004,451.30278033814994,16.20333879475791,0.3246761074091334,0.4433828381651867,408.5602524889455,494.0453081873544,15.286293856895155,17.120383732620667
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyanate (mmol NCO)', 'tin(II) octoate', 'Sratio(%)']",6,400,0.33553076049859243,476.80560552420627,16.082846206536374,0.21730269530840257,0.4537588256887823,365.8010067295425,587.8102043188701,14.510600857532339,17.65509155554041,0.3851658462102586,450.50003301528307,16.165401958812204,0.32715769866780076,0.4431739937527165,408.52717669798494,492.4728893325812,15.277405831631643,17.053398085992765
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyanate (mmol NCO)', 'tin(II) octoate', 'Sratio(%)']",6,500,0.33538391973769643,477.0120432346788,16.064702844925826,0.21514346674220122,0.4556243727331917,364.48510535109006,589.5389811182675,14.499398579274693,17.63000711057696,0.383561797007993,451.6625820736523,16.189964180248886,0.32479958257250846,0.4423240114434775,409.208904100612,494.11626004669256,15.295583057000314,17.084345303497457
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyanate (mmol NCO)', 'tin(II) octoate', 'Sratio(%)']",6,600,0.3417466425883313,471.7330395642718,16.028337868907037,0.23081243009251556,0.45268085508414707,368.12871672402053,575.337362404523,14.505890631313305,17.55078510650077,0.382687666252416,452.28183566117843,16.20546310774484,0.3239746119811689,0.44140072052366314,409.9732152557551,494.59045606660175,15.315314247727258,17.095611967762423
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyanate (mmol NCO)', 'tin(II) octoate', 'Sratio(%)']",6,700,0.34138490033410096,472.1294487947674,16.01278439847718,0.22726527922071185,0.4555045214474901,365.7580452812314,578.5008523083035,14.483084383289265,17.542484413665093,0.38208688557192316,452.7188711603467,16.215011988965035,0.32218623049511985,0.4419875406487265,409.5671756565647,495.87056666412866,15.31138991474172,17.11863406318835
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyanate (mmol NCO)', 'tin(II) octoate', 'Sratio(%)']",6,800,0.3399308400951909,473.1302422356657,16.028113129955262,0.22415131670173338,0.45571036348864846,365.7336793598392,580.5268051114923,14.492954339737432,17.563271920173094,0.382522448119202,452.3827697855686,16.215316576570196,0.3227582468499755,0.4422866493884285,409.44122485321,495.3243147179272,15.314870245238758,17.115762907901633
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyanate (mmol NCO)', 'tin(II) octoate', 'Sratio(%)']",6,900,0.3398101231115442,473.2814069833177,16.026421900001534,0.22356567584922038,0.456054570373868,365.38940627751606,581.1734076891194,14.493624839869796,17.559218960133272,0.38195576670535586,452.7919036184818,16.222621399287483,0.3218721314375237,0.44203940197318803,409.6530160997637,495.9307911371999,15.31789508926548,17.127347709309486
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyanate (mmol NCO)', 'tin(II) octoate', 'Sratio(%)']",6,1000,0.34045598769508834,472.8247684161265,16.017691957533497,0.22355214059302062,0.45735983479715603,364.31378891367956,581.3357479185735,14.481396000249438,17.553987914817554,0.38148769852061293,453.1254962137447,16.222659616090073,0.32066093871494544,0.4423144583262804,409.5134590814022,496.7375333460873,15.31020058951096,17.135118642669187
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyonate type', 'tin(II) octoate', 'Sratio(%)']",6,1,0.31779415523526794,481.5842446329498,16.38952274388683,0.1998321378120062,0.4357561726585297,397.4634326911829,565.7050565747167,15.224618750974933,17.554426736798725,0.3670548958279861,463.97238672845515,16.609366025892644,0.3141353281112754,0.4199744635446968,424.12344202223954,503.82133143467075,15.778108488622774,17.440623563162514
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyonate type', 'tin(II) octoate', 'Sratio(%)']",6,10,0.34933890312955584,458.9808252357445,15.782903920701306,0.23334419108029691,0.4653336151788148,377.502585631883,540.459064839606,14.450450007088373,17.11535783431424,0.39004992435464814,446.787719976905,16.180480581893242,0.35209174088795475,0.4280081078213415,420.7815421469912,472.7938978068188,15.666258307197086,16.694702856589398
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyonate type', 'tin(II) octoate', 'Sratio(%)']",6,50,0.363301503111946,450.9809605497232,15.744632889872165,0.25702872442011127,0.4695742818037807,371.5894881647223,530.3724329347241,14.576109673222824,16.913156106521505,0.3993546552907013,439.7751301574035,15.92719673034639,0.3511716977260695,0.4475376128553331,407.11917865981104,472.431081654996,15.31085169580922,16.54354176488356
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyonate type', 'tin(II) octoate', 'Sratio(%)']",6,100,0.3608504620018912,452.28400642762017,15.631090585249746,0.254107010677889,0.4675939133258934,373.4401800506605,531.1278328045798,14.33507351050567,16.927107659993823,0.4034325875265467,437.01533898570716,15.938077455800613,0.36438849056226397,0.44247668449082944,409.8092143948626,464.22146357655174,15.423341201251526,16.4528137103497
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyonate type', 'tin(II) octoate', 'Sratio(%)']",6,200,0.3593418895184173,453.8006799914894,15.64250619442422,0.2566280242144058,0.4620557548224288,376.47343800268106,531.1279219802977,14.337635098737824,16.947377290110616,0.3969454806152094,441.67439266872753,15.985370324848452,0.35410966689061407,0.43978129433980473,412.4184048626136,470.93038047484146,15.446277299498503,16.5244633501984
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyonate type', 'tin(II) octoate', 'Sratio(%)']",6,300,0.3606423957515763,453.15936819618025,15.641131350299379,0.2568162701736121,0.46446852132954053,374.08891383513287,532.2298225572276,14.272479247431194,17.009783453167564,0.39460351135348276,443.42678572652795,16.03555880550169,0.35280028630139854,0.436406736405567,414.67094122847305,472.18263022458285,15.513708066781632,16.55740954422175
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyonate type', 'tin(II) octoate', 'Sratio(%)']",6,400,0.3609696244058055,453.1105559321177,15.698030162970008,0.2569994272885558,0.4649398215230552,373.34908440404274,532.8720274601926,14.35290812471594,17.043152201224075,0.3931411131754091,444.5468316255601,16.047919174486374,0.3507127720557246,0.43556945429509364,414.8731782676023,474.2204849835179,15.491771211686617,16.60406713728613
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyonate type', 'tin(II) octoate', 'Sratio(%)']",6,500,0.36127293142459305,453.05270877765827,15.774820353499052,0.2562995594781973,0.46624630337098877,372.33322544161547,533.7721921137011,14.522089356311442,17.02755135068666,0.39420163033814354,443.7286728745833,16.029463536494227,0.3494047551842145,0.4389985054920726,412.48785344559934,474.9694923035673,15.438837394701643,16.62008967828681
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyonate type', 'tin(II) octoate', 'Sratio(%)']",6,600,0.36216120516049005,452.4321130497725,15.778912827392187,0.2568214395030639,0.4675009708179162,371.37372865988505,533.49049743966,14.52825542581568,17.029570228968694,0.39407861757618495,443.836816119176,16.02927801688515,0.34934609679449335,0.43881113835787655,412.5004282335161,475.17320400483584,15.43394403174483,16.624612002025472
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyonate type', 'tin(II) octoate', 'Sratio(%)']",6,700,0.35618552699497985,456.6640056707565,15.828482403912215,0.24615486477996884,0.46621618920999086,373.10673185814835,540.2212794833647,14.505102744331683,17.151862063492747,0.3931004377989183,444.5534947458961,16.013106559799034,0.3473418875660479,0.4388589880317887,412.4590329538604,476.6479565379318,15.39246336273537,16.6337497568627
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyonate type', 'tin(II) octoate', 'Sratio(%)']",6,800,0.35659947284094745,456.44115306449777,15.835980305477795,0.24707610933451457,0.46612283634738033,372.9581057465797,539.9242003824158,14.508537994988854,17.163422615966734,0.3928015232213632,444.78225685141524,16.01511977162352,0.34724837439912704,0.43835467204359935,412.77165276046225,476.79286094236824,15.397495579230979,16.63274396401606
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyonate type', 'tin(II) octoate', 'Sratio(%)']",6,900,0.35694535812833883,456.2074231126256,15.81795627575315,0.24686284029114955,0.4670278759655281,372.3774676740228,540.0373785512284,14.484782870480055,17.151129681026248,0.3924081708100662,445.0732849252896,16.019212148338603,0.34655743965094427,0.4382589019691881,412.8179516819922,477.328618168587,15.395548035189801,16.642876261487405
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyonate type', 'tin(II) octoate', 'Sratio(%)']",6,1000,0.3562401296181122,456.75529540299993,15.834627712316301,0.2441875117174565,0.46829274751876787,371.38592992457313,542.1246608814267,14.489824963014144,17.17943046161846,0.3918196139363901,445.50031151269224,16.027314129491224,0.34620638113490027,0.4374328467378799,413.44410133183015,477.5565216935543,15.40862109985083,16.646007159131617
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (wt%)', 'Isocyanate (mmol NCO)', 'Isocyonate type']",7,1,0.22875463324005185,545.4434428959544,17.874377420461595,0.10185025379662821,0.3556590126834755,454.3992694582433,636.4876163336654,16.42670694942567,19.32204789149752,0.3129046828151263,503.70294218335437,17.419496010934296,0.26595943556621177,0.3598499300640408,468.0283864370528,539.377497929656,16.648744910393567,18.190247111475024
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (wt%)', 'Isocyanate (mmol NCO)', 'Isocyonate type']",7,10,0.24778283547716193,538.3462359934474,17.192335350108216,0.10986159083129066,0.3857040801230332,416.41508331231563,660.2773886745792,15.471581396079387,18.913089304137046,0.3411910709701173,482.9701330370584,16.77534243332473,0.2931820670765995,0.3892000748636351,446.39167028789063,519.5485957862262,15.89521220617546,17.655472660474
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (wt%)', 'Isocyanate (mmol NCO)', 'Isocyonate type']",7,50,0.26026900256509106,528.5910820261356,16.944425081584036,0.13201678348451548,0.3885212216456666,417.8347266136717,639.3474374385995,15.447030725715896,18.441819437452178,0.3443803228368568,480.5369540918038,16.672357844418933,0.29536403139988154,0.3933966142738321,443.91391731366826,517.1599908699393,15.712176739480057,17.63253894935781
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (wt%)', 'Isocyanate (mmol NCO)', 'Isocyonate type']",7,100,0.27169943794569873,518.3912813356799,17.02288611223124,0.14375632710741254,0.3996425487839849,414.39991722391494,622.3826454474448,15.660624281324024,18.38514794313846,0.341240283775608,482.7680612909218,16.775520478218994,0.2902221409820715,0.3922584265691445,445.2214005570089,520.3147220248347,15.8180934395231,17.732947516914887
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (wt%)', 'Isocyanate (mmol NCO)', 'Isocyonate type']",7,200,0.26888486395333605,521.9530848959163,16.971862501454527,0.14163006926164146,0.39613965864503065,413.87496516641454,630.031204625418,15.52479204369055,18.418932959218505,0.3391813516907952,484.3043765921022,16.74412798867801,0.2882823532762853,0.3900803501053051,446.61604274227113,521.9927104419332,15.784478222267188,17.703777755088833
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (wt%)', 'Isocyanate (mmol NCO)', 'Isocyonate type']",7,300,0.2647050942050534,524.6759968291833,16.9524955515967,0.1285987376801058,0.400811450730001,413.01035411349744,636.3416395448692,15.3784321949103,18.526558908283103,0.33763400145411915,485.37158262356604,16.78347359378444,0.28760821685403176,0.38765978605420653,448.86019002989053,521.8829752172416,15.899151841593735,17.667795345975144
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (wt%)', 'Isocyanate (mmol NCO)', 'Isocyonate type']",7,400,0.27172624123106454,520.0067740692432,16.782812014369675,0.1344946014717871,0.40895788099034197,406.1136296819328,633.8999184565536,15.210185945387334,18.355438083352016,0.34007618878692336,483.5214920021141,16.70889250444116,0.2885035108970084,0.39164886667683835,446.23640751533384,520.8065764888943,15.77017720344846,17.647607805433857
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (wt%)', 'Isocyanate (mmol NCO)', 'Isocyonate type']",7,500,0.2754561873714485,517.6082723134879,16.720207837394362,0.13800369036973476,0.41290868437316225,402.32831717734854,632.8882274496272,15.129163920364938,18.311251754423786,0.34074787317628263,482.9814465997555,16.68802496014535,0.287723141050107,0.3937726053024583,444.9468407402451,521.0160524592659,15.744013730549264,17.632036189741434
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (wt%)', 'Isocyanate (mmol NCO)', 'Isocyonate type']",7,600,0.27655518346420804,516.8048287608041,16.702553936954843,0.1368834333179972,0.41622693361041885,399.7977315878525,633.8119259337556,15.089296366389846,18.31581150751984,0.34082698563384395,482.920080769418,16.6835062950486,0.2876470848978988,0.3940068863697891,444.79669291624134,521.0434686225947,15.734860239630144,17.632152350467052
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (wt%)', 'Isocyanate (mmol NCO)', 'Isocyonate type']",7,700,0.2770346516559684,516.478181898687,16.684014458176684,0.1352509722221288,0.41881833108980804,397.8248182564113,635.1315455409627,15.055472349628022,18.312556566725345,0.3408508951764192,482.893226763852,16.675014675671843,0.28720219851750645,0.39449959183533195,444.48829892071296,521.298154606991,15.718366400723571,17.631662950620115
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (wt%)', 'Isocyanate (mmol NCO)', 'Isocyonate type']",7,800,0.27657807479655966,516.9288197380457,16.674364490283814,0.13251259552254946,0.42064355407056986,396.1199184837299,637.7377209923616,15.017286678079424,18.331442302488206,0.3411655811554146,482.6675724808939,16.665783388634544,0.28735192765828166,0.3949792346525476,444.10667143490645,521.2284735268813,15.701083654492418,17.63048312277667
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (wt%)', 'Isocyanate (mmol NCO)', 'Isocyonate type']",7,900,0.27865088205596245,515.5672264648526,16.639230858688336,0.13372061951672728,0.4235811445951976,393.715993265817,637.4184596638883,14.982959990992509,18.295501726384163,0.3414412671717587,482.46993753091374,16.660283610577757,0.28804835040399795,0.39483418393951947,444.19174798031094,520.7481270815166,15.697579752070821,17.62298746908469
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (wt%)', 'Isocyanate (mmol NCO)', 'Isocyonate type']",7,1000,0.2795525700005271,514.8567983291234,16.634056817941506,0.13483681075024892,0.42426832925080527,393.463046433468,636.2505502247789,14.989633094195316,18.278480541687696,0.3417524618348856,482.2520679246999,16.65454584432916,0.28809634832970693,0.3954085753400643,443.7126268523838,520.791508997016,15.689744868748047,17.619346819910273
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (wt%)', 'Isocyanate (mmol NCO)', 'tin(II) octoate']",7,1,0.266919888484379,516.8206979808958,17.440104577248896,0.13683321323369796,0.39700656373506,429.35813435970033,604.2832616020913,16.140200965960336,18.740008188537455,0.31993194544148257,498.4175049980139,17.25208875525662,0.2610031203543687,0.37886077052859646,455.19710102971914,541.6379089663087,16.229084371483708,18.27509313902953
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (wt%)', 'Isocyanate (mmol NCO)', 'tin(II) octoate']",7,10,0.25089684830819026,533.0048265773037,17.250707570176974,0.1261110479990188,0.3756826486173617,431.1959916975336,634.8136614570737,15.786690329558548,18.714724810795403,0.354824338446159,473.03408829215675,16.563165291788003,0.30406554317868634,0.4055831337136317,434.2280302597288,511.8401463245847,15.662265459967994,17.464065123608012
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (wt%)', 'Isocyanate (mmol NCO)', 'tin(II) octoate']",7,50,0.26000390740615836,527.551760015527,17.000343605876676,0.1252015176307518,0.3948062971815649,415.7137582872351,639.3897617438188,15.323984068436584,18.676703143316768,0.36501097742628286,465.48696668140036,16.410568374965884,0.31842284866448023,0.4115991061880855,430.2876950589243,500.6862383038764,15.558242256131196,17.262894493800573
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (wt%)', 'Isocyanate (mmol NCO)', 'tin(II) octoate']",7,100,0.2629796981782685,523.4856818522301,16.98347651049021,0.12016437722167728,0.4057950191348597,410.8979849821293,636.0733787223309,15.4217717422754,18.54518127870502,0.3557484111856053,472.2969391937589,16.54401040181065,0.3069893466077511,0.40450747576345947,435.5219171473787,509.07196124013905,15.670513882476635,17.417506921144664
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (wt%)', 'Isocyanate (mmol NCO)', 'tin(II) octoate']",7,200,0.25153922963358705,531.8162492777957,17.08028705966587,0.10776773974945664,0.39531071951771746,418.93691784395963,644.6955807116318,15.527027687856418,18.633546431475324,0.3574425474985956,470.9741242052538,16.538183313866973,0.3040159249955082,0.410869170001683,431.3128325463998,510.6354158641078,15.592814535153316,17.48355209258063
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (wt%)', 'Isocyanate (mmol NCO)', 'tin(II) octoate']",7,300,0.25196047875943106,531.7308791104288,17.140269716457,0.10996622552711091,0.39395473199175124,420.28783085073485,643.1739273701227,15.592285231428113,18.688254201485886,0.3534675193421839,473.79243277383114,16.59109810564454,0.2953838696855732,0.4115511689987946,431.2818245058181,516.3030410418442,15.596412835612279,17.585783375676804
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (wt%)', 'Isocyanate (mmol NCO)', 'tin(II) octoate']",7,400,0.2450123553988229,538.055628280614,17.111302747282856,0.09621436059491437,0.3938103502027315,415.8155716961114,660.2956848651165,15.499352408655785,18.723253085909928,0.35592839355853406,471.96130829971617,16.54897883511227,0.29869025705874097,0.41316653005832715,430.1846315309348,513.7379850684976,15.569463976141506,17.528493694083032
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (wt%)', 'Isocyanate (mmol NCO)', 'tin(II) octoate']",7,500,0.2542476284188225,531.9046695954172,16.983603197063523,0.09764542571699958,0.4108498311206454,404.2031064925601,659.6062326982743,15.298188710955118,18.669017683171926,0.35685110499915834,471.2906548206699,16.514494666062383,0.2985739736058393,0.41512823639247737,428.6875339424199,513.8937756989199,15.533226941885689,17.49576239023908
